mvp_hfr_id,official_hfr_id,hospital_name,source_record_id,address,latitude,longitude,source
HFR_MOCK_009811,,Life Care Hospital,16808,"M.I.D.C. Road, M.I.D.C. Road,, Pune, Maharashtra - 411018",18.655508,73.7951176,data.gov.in
HFR_MOCK_009812,,Padam.Dr.D.Y.Patil Hospital and Research Centre,16809,"Pimpri, Pune, Maharashtra - 411018",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009813,,Pimpri Chinchwad (Pcip) Institute Of Paediatrics,16810,"Backau Wolf Gate, Station Road, Pimpri, Backau Wolf Gate, Station Road, Pimpri Pune, Maharashtra - 411018",18.6246689,73.8041538,data.gov.in
HFR_MOCK_009814,,Prem Clinic and Hospital,16811,"14, Sukhwani Lawns Morawadi Pimpri, 14, Sukhwani Lawns Morawadi Pimpri Pune- 411018, Maharashtra - 411018",18.6333643,73.8058199,data.gov.in
HFR_MOCK_009815,,Swaminathan Clinic,16813,"Pimpri, Pimpri Pune, Maharashtra - 411018",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009816,,Ashwini Hospital and Endoscopy Centre,16814,"Plot No.118, Sector- 20, Krishna Nagar, Chinchwad, Plot No.118, Sector- 20, Krishna Nagar, Chinchwad, Pune,, Maharashtra - 411019",18.6670485,73.7885764,data.gov.in
HFR_MOCK_009817,,"Chetana Hospital, Pune",16815,"Gp - 116, Vrundavan Soc. Area, Near Rotary Club, Midc, G. Block, Chinchwad, Gp - 116, Vrundavan Soc. Area, Near Rotary Club, Midc, G. Block, Chinchwad,, Pune, Maharashtra - 411019",18.6601954,73.7972413,data.gov.in
HFR_MOCK_009818,,Dhanashree Hospital,16816,"Gp-66, G Block Midc Opp K Bajaj Hish School Chinchwad, Gp-66, G Block Midc Opp K Bajaj Hish School Chinchwad Pune, Maharashtra - 411019",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009819,,Harsh Eye Clinic,16817,"Mayur Trade Centre, Q-217, 2Nd Flr., Opp Unique Hosp., Chinchwad, Mayur Trade Centre, Q-217, 2Nd Flr., Opp Unique Hosp., Chinchwad, Pune, Maharashtra - 411019",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009820,,"Kabre Orthopedic, Spine and Dental Center",16818,"Plot No: Sei 4/1, D Ii Block, Chinchwad, Telco Road, Near Wonder Car Show Room, Near Ksb Pumps, Midc, Chinchwad, Plot No: Sei 4/1, D Ii Block, Chinchwad, Telco Road, Near Wonder Car Show Room, Near Ksb Pumps, Midc, Chinchwad - Pune, Maharashtra - 411019",18.645919,73.800734,data.gov.in
HFR_MOCK_009821,,Kusum Memorial Hospital,16819,"Jeevan Nagar, Chinchwad Station, Pune, Maharashtra - 411019",18.634178,73.787352,data.gov.in
HFR_MOCK_009822,,Mayur Hospital,16820,"18/68, M.Phule Nagar, Chikhali Road, Chinchwad, 18/68, M.Phule Nagar, Chikhali Road, Chinchwad, Pune, Maharashtra - 411019",18.6456989,73.7970801,data.gov.in
HFR_MOCK_009823,,Medicure Hospital,16821,"Block No. 104, Opposite Finolex Pipe Telco Road, Midc Chinchwad, Block No. 104, Opposite Finolex Pipe Telco Road, Midc Chinchwad, Pune, Maharashtra - 411019",18.6395989,73.8344614,data.gov.in
HFR_MOCK_009824,,Sushrut Hospital,16822,"Near Mumbai Pune Road, Chinchwad Station, Maharashtra - 411019",18.641412,73.7872398,data.gov.in
HFR_MOCK_009825,,Unique Childrens Hospital,16823,"Hira-Moti Fortune, Mumbai-Pune Road, Opposite Chinchwad Police Station, Chinchwad, Hira-Moti Fortune, Mumbai-Pune Road, Opposite Chinchwad Police Station, Chinchwad, Pune, Maharashtra - 411019",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009826,,Jeevan Deep Medicare Centre,16825,"A-35-36,Niranjan Complex,Sus Roadashan, Pune, Maharashtra - 411021",18.5430129,73.7844221,data.gov.in
HFR_MOCK_009827,,Om Hospital,16826,"Lantana Garden, Pashan Road, Bavdhan, Lantana Garden, Pashan Road, Bavdhan, Pune, Maharashtra - 411021",18.5188214,73.7791386,data.gov.in
HFR_MOCK_009828,,Prakash Netralaya,16827,"204,205,Montvert Arcade,Pashan - Sus Road, Pashan, 204,205,Montvert Arcade,Pashan - Sus Road, Pashan, Pune, Maharashtra - 411021",18.5425266,73.790782,data.gov.in
HFR_MOCK_009829,,Vitalife Clinic,16828,"111, Mont-Vert Arcade, Above Icici Atm, Pashan-Sus Road, 111, Mont-Vert Arcade, Above Icici Atm, Pashan-Sus Road, Pune, Maharashtra - 411021",18.542673,73.7896728,data.gov.in
HFR_MOCK_009830,,Sayali Nursing Home,16831,"Nda Road, Uttamnagar, Nda Road, Uttamnagar Pune, Maharashtra - 411023",18.4662047,73.7822782,data.gov.in
HFR_MOCK_009831,,Bhakti Hospital,16832,"Sant Abhang Colony, Near Poona Marble, Pimple Gurav, Sant Abhang Colony, Near Poona Marble, Pimple Gurav, Pune, Maharashtra - 411027",18.5894736,73.8119573,data.gov.in
HFR_MOCK_009832,,Dr Makan Surgical Maternity And Accident Hospital,16833,"Ganganagar Sangavi, Ganganagar Sangavi Pune, Maharashtra - 411027",18.6473329,73.7766373,data.gov.in
HFR_MOCK_009833,,Om Netralaya Eye Clinic,16835,"New Sangvi, New Sangvi, Pune, Maharashtra - 411027",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009834,,Prathamesh Hospital,16837,"Mata Chambers Anand Nagar, Old Sanghvi, Mata Chambers Anand Nagar, Old Sanghvi, Pune, Maharashtra - 411027",18.5734987,73.818878,data.gov.in
HFR_MOCK_009835,,S P Deshpande Eye Clinic,16838,"Awanti Apt Opp Amti Ganpati Kelkar Road Narayanpeth, Awanti Apt Opp Amti Ganpati Kelkar Road Narayanpeth Pune, Maharashtra - 411027",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009836,,Abane Hospital,16842,"Parmar Complex, Ground Floor, Behind Lokseva Hanuman Mandir, Gadital, Hadapsar, Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009837,,Alatkar Hospital,16844,"# 163/A,Bhosale Garden, Iii Pmc Stop, ,Hadapsar, 163/A,Bhosale Garden, Iii Pmc Stop,Hadapsar., Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009838,,Ayurved Rugnalaya,16845,"Sane Gurugi Arogya Kendra Hadapsar, Sane Gurugi Arogya Kendra Hadapsar,Pune-, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009839,,Dr Pawar Nursing Home,16846,"Laxmi Angan, Near Hadapsar Mkt., Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009840,,Dr.Vaidya Hospital,16847,"Hadapsar, 1 Satyalok Gidital, Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009841,,H. V. Desai Eye Hospital / Pbma H.V.Desai Eye Hospital,16848,"Survey No-93, Tarawde Vasti,Mohammad Wadi Road, Hadapsar, Survey No-93, Tarawde Vasti,Mohammad Wadi Road, Hadapsar,, Pune, Maharashtra - 411028",18.5221806,73.9683289,data.gov.in
HFR_MOCK_009842,,Kausalya Hospital,16849,"158/2A/2A, Solapur Road,Oppositevaibhav, Theatre,Pune-Solapur Road,Hadapsar, 158/2A/2A, Solapur Road,OppositeVaibhav, Theatre,Pune-Solapur Road,Hadapsar, Pune,, Maharashtra - 411028",18.5043882,73.9199564,data.gov.in
HFR_MOCK_009843,,Mams Sumatibhai Shah Ayurved Mahavidyalayas,16850,"Hadapsar, Hadapsar, Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009844,,"Mohintara Hospital, Hadapsar",16852,"84, Palacino Appartments, Behind Vaibhav Theatre, Pune-Solapur Road, Hadapsar, Pune-411028 Hadapsar, 84, Palacino Appartments, Behind Vaibhav Theatre, Pune-Solapur Road, Hadapsar, Pune-411028 Hadapsar, Pune-411028, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009845,,Mohite Eye Hospital,16853,"106, Ramanand Complex, Near Gadital, Sofapur Road, Hadapsar, 106, Ramanand Complex, Near Gadital, Sofapur Road, Hadapsar, Pune- 411028, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009846,,Navjeewan Hospital,16855,"Bhosale Garden, Hadapsar-28, Pune, Maharashtra - 411028",18.50192,73.931769,data.gov.in
HFR_MOCK_009847,,Remedy Hospital,16858,"228, Ramanand Complex,Poona Sholapur, Road, Near Jenaseva Bank, 228, Ramanand Complex,Poona Sholapur, Road, Near Jenaseva Bank, Pune,, Maharashtra - 411028",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009848,,Sahyadri Hospital Hadapsar,16859,"G & S Tower, Survey No.153/A, Hissa No.1 To 4/21, Magarpatta, Pune-Solapur Road, Hadapsar, Maharashtra - 411028",18.5043882,73.9199564,data.gov.in
HFR_MOCK_009849,,Sane Guruji Arogya Kendra,16860,"Near Samidha Gas Agency, Malwadi, Hadapsar, Near Samidha Gas Agency, Malwadi, Hadapsar, Pune, Maharashtra - 411028",18.5053012,73.9389213,data.gov.in
HFR_MOCK_009850,,Sanjeevani Nursing Home,16861,"Gadital, Solapur Road, Hadapsar, Gadital, Solapur Road, Hadapsar, Pune,, Maharashtra - 411028",18.500594,73.93844,data.gov.in
HFR_MOCK_009851,,Shraddha Hospital,16862,"L P Classics, 1St Floor, Pune Solapur Highway, Opp Hadapsar Gaon P M T Bus Stop, Hadapsar, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009852,,Sunita Nursing Home,16863,"Bharat Colony, Handewadi Road, Near Ganga Village, Hadpsar, Bharat Colony, Handewadi Road, Near Ganga Village, Hadpsar - Pune,, Maharashtra - 411028",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009853,,Ushakiran General Hospital,16864,"Sr No 229/A 1, Kamdhenu Estate, Hadapsar, Sr No 229/A 1, Kamdhenu Estate, Hadapsar, Pune,, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009854,,Vaibhavi Hospital and Intensive Care Unit,16865,"Raghukul Plaza, First Floor, Opposite Akashwani Tower Hadapsar, Raghukul Plaza, First Floor, Opposite Akashwani Tower Hadapsar, Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009855,,"Welfare Medical Foundatios, Mohintara Hospital",16866,"84 Placino Behind Vaibhav Theatre Hadapsar Behind Vaibhav Theatre Hadapsar, 84 Placino Behind Vaibhav Theatre Hadapsar Behind Vaibhav Theatre Hadapsar Pune, Maharashtra - 411028",18.5089197,73.9260261,data.gov.in
HFR_MOCK_009856,,Zenith Hospital,16868,"15/2A/2A, Opp Vaibhav Theatre, Pune Solapur Road,Hadapsar, 15/2A/2A, Opp Vaibhav Theatre, Pune Solapur Road,Hadapsar, Pune, Maharashtra - 411028",18.5013128,73.9301982,data.gov.in
HFR_MOCK_009857,,Ashakiran Hospital,16869,"555, Narayan Peth, N C Kelkar Road, 555, Narayan Peth, N C Kelkar Road, Pune, Maharashtra - 411030",18.5164168,73.8536823,data.gov.in
HFR_MOCK_009858,,Chinmay Institute Of Paediatrics,16871,"210/B, Navi Peth, 210/B, Navi Peth, Pune-, Maharashtra - 411030",18.506821,73.840436,data.gov.in
HFR_MOCK_009859,,City Medical Centre,16872,"Shaniwar Peth Karad, Pune, Maharashtra - 411030",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009860,,Dr Valhavankar Eye Clinic and Speciality Hos,16873,"Phinix House, 1 Floor, 413/B- 1, Shanivar Peth, Phinix House, 1 Floor, 413/B- 1, Shanivar Peth, Pune, Maharashtra - 411030",18.5166153,73.8516306,data.gov.in
HFR_MOCK_009861,,Dr. Dakes Institute For Sight,16874,"2077, Sadashiv Peth, Behind S.P. College, 2077, Sadashiv Peth, Behind S.P. College Pune, Maharashtra - 411030",18.4762533,73.830703,data.gov.in
HFR_MOCK_009862,,Dr.Pawar Eye Hospital,16876,"272, Parth Complex, Navi Peth, 272, Parth Complex, Navi Peth Pune, Maharashtra - 411030",18.5091948,73.8449233,data.gov.in
HFR_MOCK_009863,,Global Hospital and Research Institute,16878,"577/2, Near Dattawadi Police Chowky, Off, Sinhagad Road, Dattawadi, 577/2, Near Dattawadi Police Chowky, Off, Sinhagad Road, Dattawadi,Pune, Maharashtra - 411030",18.6352548,73.5667744,data.gov.in
HFR_MOCK_009864,,Godbole Hospital,16879,"1301 , Bharat Natya Mandir Road, 1301, Bharat Natya Mandir Road Pune Pune, Maharashtra - 411030",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009865,,Manoj Clinic / Gore Hospital,16880,"1148 Sadashiv Peth,Opposite Osite Perugate, 1148 Sadashiv Peth,Opposite Osite Perugate,, Pune, Maharashtra - 411030",18.5097622,73.8495203,data.gov.in
HFR_MOCK_009866,,Ram Krishna Hospital,16883,"1536, Laxmi Chambers, Sadashiv Peth, Tilak Road, 1536, Laxmi Chambers, Sadashiv Peth, Tilak Road, Pune, Maharashtra - 411030",18.509464,73.8482429,data.gov.in
HFR_MOCK_009867,,Shrendkar Healthcare and Hospitality Services Private Limited,16886,"577/2, Near Dattawadi Police Chowky, , Off. Sinhagad Road, 577/2, Near Dattawadi Police Chowky, Off. Sinhagad Road, Pune,, Maharashtra - 411030",18.4660941,73.8168021,data.gov.in
HFR_MOCK_009868,,Vibhute Hospital,16887,"No. 2149, Above Axis Bank,Vijayanagar Colony,Opposite Kaveri Hotel,Sadashiv Peth, No. 2149, Above Axis Bank,Vijayanagar Colony,Opposite Kaveri Hotel,Sadashiv Peth,, Pune, Maharashtra - 411030",18.5083218,73.8465648,data.gov.in
HFR_MOCK_009869,,Ankur Nursing Home,16888,"Ashirwad Complex, Power House Chowk. Talera Hospital Rd, Chinchwadgaon, Ashirwad Complex, Power House Chowk. Talera Hospital Rd, Chinchwadgaon, Pune, Maharashtra - 411033",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009870,,Ashwin Medical Foundations Moraya Hospital,16889,"Power House Chowk,Opp Pmt Bus Stop,Chinchwad, Power House Chowk,Opp Pmt Bus Stop,Chinchwad., Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009871,,Bhoir Hospital,16890,"Bhoir Palace,Dange Chowk,Thergoan Chinchwad, Bhoir Palace,Dange Chowk,Thergoan Chinchwad, Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009872,,Bindu Nursing Home,16891,"Sudarshan Nager, Chinchwad, Pune, Maharashtra - 411033",18.5977841,73.8143365,data.gov.in
HFR_MOCK_009873,,Dristi Deep Eye Clinic,16894,"384, Haritage Plaza. Near Chinchwad Gaon Bus Stop, 384, Haritage Plaza. Near Chinchwad Gaon Bus Stop Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009874,,Lokmanya Hospital,16896,"314 - B, Near Chinchwad Railway Station Telco Road, Chinchwad, 314 - B, Near Chinchwad Railway Station Telco Road, Chinchwad Pune, Maharashtra - 411033",18.6417909,73.7961718,data.gov.in
HFR_MOCK_009875,,Minerva Hospital and Research Center,16897,"74 Pavana Nagar Next To Jain School Chinchwad, 74 Pavana Nagar Next To Jain School Chinchwad Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009876,,Om Shree Swami Samarth Hospital,16898,"Opp Chaitanya Sabhagruha, 60, Pawanangar, Chinchwad, Opp Chaitanya Sabhagruha, 60, Pawanangar, Chinchwad, Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009877,,Panwalkar Maternity and Nursing Home,16899,"59, Pawana Nagar Society, Ruston Colony Road, Chinchwad, 59, Pawana Nagar Society, Ruston Colony Road, Chinchwad Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009878,,Spandan Hospital,16900,"S.No 19/3,Plot No A/1,Dange Chowk,Thergaon,P, Pune, Maharashtra - 411033",18.7647497,74.9267229,data.gov.in
HFR_MOCK_009879,,Super Tech Hospital,16901,"74 Pawan Nagar Next To Jain School , Chinchwad, 74 Pawan Nagar Next To Jain School, Chinchwad, Pune, Maharashtra - 411033",18.6297811,73.7997094,data.gov.in
HFR_MOCK_009880,,Ushakiran Eye Hospital,16902,"Dange Empire, First Floor, Dange, Behind Main Bus Stop, Thergaon, Dange Empire, First Floor, Dange, Behind Main Bus Stop, Thergaon, Pune, Maharashtra - 411033",18.6141133,73.7726814,data.gov.in
HFR_MOCK_009881,,Dalvi Hospital,16904,"Dalvi Shopping Centre, Main Road, Saswad, Tal, Purandhar, Dalvi Shopping Centre, Main Road, Saswad, Tal, Purandhar, Pune, Maharashtra - 411035",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009882,,Dr Namdeorao Shinde Ruganalaya,16905,"A/P, Koregaon Bhima Dist Gram Seva Hsg Soc, Steel Floor, A/P, Koregaon Bhima Dist Gram Seva Hsg Soc, Steel Floor, Poona, Pune, Maharashtra - 411035",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009883,,Dr Sarwat Hospital,16906,"Mitha Nagar, Lane- 2, Near Western Bakery, Kondhwa Khurd, Mitha Nagar, Lane- 2, Near Western Bakery, Kondhwa Khurd, Pune, Maharashtra - 411035",18.4770906,73.8906869,data.gov.in
HFR_MOCK_009884,,Dr. Bhalerao Ent Hospital,16907,"Ganaraj Complex No-2/3/4, Iind Floor Akurdi-Pradhikaran, Ganaraj Complex No-2/3/4, Iind Floor Akurdi-Pradhikaran, Pune, Pune,, Maharashtra - 411035",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009885,,Paras Polyclinic and General Hospital,16910,"S.No.60/1/1A, Gurudwar Road, Bijalinagar, Chinchwad, S.No.60/1/1A, Gurudwar Road, Bijalinagar, Chinchwad, Pune- 33, Maharashtra - 411035",18.6363761,73.777192,data.gov.in
HFR_MOCK_009886,,Patil Hospital General and Eye Hospital,16911,"Main Road, Vitthalwadi, Akurdi, Main Road, Vitthalwadi, Akurdi, Pune, Maharashtra - 411035",18.6504839,73.7785786,data.gov.in
HFR_MOCK_009887,,Pirangut General Hospital,16912,"Pirangut Camp, Pirangut, Tal, Mulshi, Pirangut Camp, Pirangut, Tal, Mulshi, Pune, Maharashtra - 411035",18.5010536,73.5137654,data.gov.in
HFR_MOCK_009888,,Prathmesh Hospital,16913,"Sr No- 8, Yashwant Nagar Chowk, Hadapsar Bye Pass Road, Oppositebalaji Palace, Chandan Nagar, Sr No- 8, Yashwant Nagar Chowk, Hadapsar Bye Pass Road, OppositeBalaji Palace, Chandan Nagar, Pune, Maharashtra - 411035",18.5635511,73.9325552,data.gov.in
HFR_MOCK_009889,,Sai General Hospital,16914,", Pune, Maharashtra - 411035",19.988609,73.79288,data.gov.in
HFR_MOCK_009890,,Shiv Ganga Hospital,16915,"At Post Undri, Opposite Pmt Bus Stop, At Post Undri, Opposite Pmt Bus Stop, Pune, Maharashtra - 411035",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009891,,Shri Krishna Hospital,16916,"Koregaon Bhima, Tal.Shirur, Koregaon Bhima, Tal.Shirur,, Pune, Maharashtra - 411035",18.8272478,74.3730083,data.gov.in
HFR_MOCK_009892,,Shubham Hospital and Maternity Home,16917,"Home At Post Talegoan, Dhamdhree Bazar Maidan, Tal Shirur, Pune, Maharashtra - 411035",18.8272478,74.3730083,data.gov.in
HFR_MOCK_009893,,Sparkle Dental Clinic,16918,"Sanghvi Palace Shop No- 6 Opposite Arun Agency Krishna Chowk, New Sanghvi, Sanghvi Palace Shop No- 6 Opposite Arun Agency Krishna Chowk, New Sanghvi Pune, Maharashtra - 411035",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009894,,Vinayak Hospital,16919,"Mumbai, Banglore Highway, Warje, Mumbai, Banglore Highway, Warje, Pune, Maharashtra - 411035",18.5484975,73.7733572,data.gov.in
HFR_MOCK_009895,,Ankur Hospital and Diagnostic,16921,"Near Sai Mandir, Opposite Hotel Panchami, Mukund Nagar, Near Sai Mandir, Opposite Hotel Panchami, Mukund Nagar, Pune, Maharashtra - 411037",18.4957425,73.8611312,data.gov.in
HFR_MOCK_009896,,Desai Accident and General Hospital,16924,"Sec. No.1, Plot. No.7/8, Sec. No.1, Plot. No.7/8, Pune,, Maharashtra - 411037",18.63671,73.769192,data.gov.in
HFR_MOCK_009897,,Dr. Tekawade Eye Clinic,16926,"Krishna Chambers, Near Laxmi Narayan Theatre, Pune - Satara Road, Krishna Chambers, Near Laxmi Narayan Theatre, Pune - Satara Road,, Maharashtra - 411037",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009898,,Gultekdi Nursing and Maternity Home,16927,"Next To Giridhar Bhavan Mangal Karyalya, 473- 31- B, Gultekdi, Next To Giridhar Bhavan Mangal Karyalya, 473- 31- B, Gultekdi Pune, Maharashtra - 411037",18.4876541,73.8683697,data.gov.in
HFR_MOCK_009899,,Harsh Hospital,16928,"Todkar Garden( 3Rd Floor), Above South Indian Bank, New Bibwewadi- Kondhwa Road, Bibwewadi, Todkar Garden( 3Rd Floor), Above South Indian Bank, New Bibwewadi- Kondhwa Road, Bibwewadi Pune, Maharashtra - 411037",18.4807063,73.8674808,data.gov.in
HFR_MOCK_009900,,Karne Hospital Pvt Ltd,16930,"Krishna Chambers Laxmi Narayan Theatre Satara Road, Krishna Chambers Laxmi Narayan Theatre Satara Road Pune, Maharashtra - 411037",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009901,,Mothercare Hospital,16931,"585/34, Salisbury Park Mantri Apts- Ii Near Jain Mandir, 585/34, Salisbury Park Mantri Apts- Ii Near Jain Mandir, Pune, Maharashtra - 411037",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009902,,Pune Adventist Hospital,16932,"Box 1405 Salisbury Park Marketyard Post, Box 1405 Salisbury Park Marketyard Post Pune, Maharashtra - 411037",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009903,,Ranka Hospital,16933,"157/5 Opp Cpwd Office Mukund Nagar, 157/5 Opp Cpwd Office Mukund Nagar Pune, Maharashtra - 411037",18.4957425,73.8611312,data.gov.in
HFR_MOCK_009904,,Rao Nursing Home,16934,"Suvery No.691A-1A-1, Ctb No. 1897-B,Beside Big Bazaar,Aaranyeshwar Corner,Pune Satara Road, Suvery No.691A-1A-1, Ctb No. 1897-B,Beside Big Bazaar,Aaranyeshwar Corner,Pune Satara Road,, Maharashtra - 411037",18.4775848,73.8572817,data.gov.in
HFR_MOCK_009905,,Shree Balaji Eye Hospital,16936,"114, Adinath Shopping Complex 1St Floor, Poona Satara Road, Pune, Maharashtra - 411037",18.4910978,73.8581298,data.gov.in
HFR_MOCK_009906,,Vinnayak Hospital,16939,"Office No.1, 2, 3, Vastushree Complex, Hxde Park, Oppositesite Market Yard Bus Depot, Office No.1, 2, 3, Vastushree Complex, Hxde Park, OppositeSite Market Yard Bus Depot, Pune, Maharashtra - 411037",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009907,,Anand Medical Foundation Subudh Hospital,16940,"145, Kothrod Near Shivaji Statue, Pune, Maharashtra - 411038",18.4893244,73.8679694,data.gov.in
HFR_MOCK_009908,,Asha Polyclinic,16943,"Anand-Nilay , First Floor, Near Karve Statue ,Kothrud, Anand-Nilay, First Floor, Near Karve StatueKothrud Pune, Maharashtra - 411038",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009909,,Borse Hospital,16944,"Paud Road, Bhusari Colony, Paud Road, Bhusari Colony, Pune- 411038, Maharashtra - 411038",18.5084726,73.7913104,data.gov.in
HFR_MOCK_009910,,Deep Eye Hospital,16945,"Sankalpa Society, 47/3, Paud Road, Opposite Jog Hospital, Sankalpa Society, 47/3, Paud Road, Opposite Jog Hospital, Pune, Maharashtra - 411038",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009911,,Deoyani Hospital - Pune,16946,"Dahanukar Colony, Plot No. 99, Near Cummins India Ltd., Kothrud, Pune, Maharashtra - 411038",18.4956151,73.8110279,data.gov.in
HFR_MOCK_009912,,Jeevan Sadhana Clinic - Pune,16947,"257-258, Karve Road, Near Paud Phata, 257-258, Karve Road, Near Paud Phata, Pune, Maharashtra - 411038",18.5049441,73.825292,data.gov.in
HFR_MOCK_009913,,Jog Hospital,16948,"46/2B/2, Paud Road, 46/2B/2, Paud Road Pune - 411038, Maharashtra - 411038",18.5091826,73.8216789,data.gov.in
HFR_MOCK_009914,,Kamal Netra Rugnalaya,16949,"106,Dahanukar Colony 3Rd Lane Kothrud, 106,Dahanukar Colony 3Rd Lane Kothrud, Pune, Maharashtra - 411038",18.4950677,73.8122717,data.gov.in
HFR_MOCK_009915,,Kothrud Eye Clinic,16950,"4 Saloni Apartments Opp Joshi Sweets Ldeal Colony Paud Road, 4 Saloni Apartments Opp Joshi Sweets Ldeal Colony Paud Road Pune, Maharashtra - 411038",18.5050171,73.7654974,data.gov.in
HFR_MOCK_009916,,Nayan Tara Eye Clinic,16954,"2Nd Floor, Yugay Complex, Ganesh Nagar, Erandwana, Pune, Maharashtra - 411038",18.5011479,73.825324,data.gov.in
HFR_MOCK_009917,,Subudh Hospital and Research Center,16957,"No. 145, Kothrud, Near Shivaji Statue, Pune, Maharashtra - 411038",18.5021416,73.8134371,data.gov.in
HFR_MOCK_009918,,Sunny Nursing Home,16958,"Shopping Plaza Shop No- 6 Rambaug Colony Near Pallavi Road Pavp Road, Kothrud, Shopping Plaza Shop No- 6 Rambaug Colony Near Pallavi Road Pavp Road, Kothrud Pune, Maharashtra - 411038",18.5073985,73.8076504,data.gov.in
HFR_MOCK_009919,,Suryaprabha Nursing Home,16959,"Gujrat Colony Plot No. 7, Kothrud, Near Vanaz Company, Poud Road, Pune, Maharashtra - 411038",18.5062206,73.8088221,data.gov.in
HFR_MOCK_009920,,Vinayak Netralaya - Pune,16960,"Vinayak, 128/1B, Paud Road, Vinayak, 128/1B, Paud Road, Pune, Maharashtra - 411038",18.5108454,73.8182008,data.gov.in
HFR_MOCK_009921,,Anand Hospital,16962,"Opposite Pmt Bus Stop, Pune-Nashik Road, Bhosari, Opposite Pmt Bus Stop, Pune-Nashik Road, Bhosari,, Maharashtra - 411039",18.6771816,73.8499421,data.gov.in
HFR_MOCK_009922,,Burute Hospital,16963,"Near Rupee Co-Bank, Pune, Maharashtra - 411039",18.5204303,73.8567437,data.gov.in
HFR_MOCK_009923,,Dr Raskar Eye Hospital,16965,"Akanksha, 2Nd Floor,Above Life Line Hopital, Bhosari-Alandi Road, Bhosari, Akanksha, 2Nd Floor,Above Life Line Hopital, Bhosari-Alandi Road, Bhosari, Pune, Maharashtra - 411039",18.6268308,73.8640059,data.gov.in
HFR_MOCK_009924,,Lifeline Hospital,16966,"Hutatma Chawk Near Sbi Bank Bhosari, Hutatma Chawk Near Sbi Bank Bhosari Pune, Maharashtra - 411039",18.6385292,73.8477874,data.gov.in
HFR_MOCK_009925,,Mankikar Hospital For Children and Lab,16967,"D.M. Chamber, Poona Nshik Highway, Bhosari, Pune, Maharashtra - 411039",18.6218553,73.8508352,data.gov.in
HFR_MOCK_009926,,Pataskar Hospital,16969,"Jay Ganesh Samrajya, C-Wing Opp Panjarpol Pune -Nashik Road, Bhosari, Jay Ganesh Samrajya, C-Wing Opp Panjarpol Pune -Nashik Road, Bhosari, Pune, Maharashtra - 411039",18.6286266,73.8518209,data.gov.in
HFR_MOCK_009927,,Patil Eye Hospital,16970,"Gandhi Building, 1St Floor, Pune Nashik Road, Maharashtra - 411039",19.95437,73.830506,data.gov.in
